name;rating;min_price;rating.quality_of_sleep;rating.location;rating.service;rating.cleanness;rating.meal;lon;lat;id
Квартира Однокомнатная в Центре Энергетика;;1493;;;;;;101.76218;56.305584;10858696_ostrovok
Апартаменты на улице Гиндина 30;;2589;;;;;;101.739784;56.316856;10211262_ostrovok
Апартаменты Студия Близнецы;;2688;;;;;;101.7407;56.316837;10135016_ostrovok
Поделам в Братск на улице Муханова;;2580;;;;;;101.618904;56.17669;10486237_ostrovok
Beliy Bereg Country Club;;5837;;;;;;101.66097;56.157047;11201632_ostrovok
ИП  Дьяченко «У Георгия»;;3500;;;;;;114.230095;57.858114;315_passport
ИП Бабаева «Нарын-Кала»;;1250;;;;;;114.207116;57.85288;316_passport
«На Байкальской»;;1100;;;;;;114.199867;57.847975;317_passport
ИП Цзоу Юн Кхан «Изумруд»  гостевой дом;;1000;;;;;;114.197576;57.850907;318_passport
Hotel «Тайга»;;1600;;;;;;114.202759;57.846883;319_passport
«Байкал»;;1430;;;;;;99.66182;56.087369;537_passport
ИП Верхотуров Белые ночи;;1000;;;;;;108.009558;61.278961;330_passport
ИП Ковалев Угрюмрека;;1200;;;;;;108.01281;61.277085;331_passport
ИП Чигряй «Маяк»;;1000;;;;;;108.127237;57.771883;334_passport
ООО «Астория Сиб» «Эдэм»;;2900;;;;;;108.117149;57.774863;335_passport
ООО «Крестьянский торговый дом» «Три сосны»;;1000;;;;;;105.861129;53.981369;332_passport
ИП Тетерина «Империя»;;700;;;;;;105.883318;53.961778;333_passport
ООО гостиница «Ленатур»;;1250;;;;;;105.15031;54.809625;320_passport
Общежитие верхнее-ленского района водных путей и судоходства;;650;;;;;;105.165671;54.811643;321_passport
ИП Панченкова  «Теремок»;;3300;;;;;;99.637639;56.096385;536_passport
ОГБУ «Санаторий «Нагалык»;;1700;;;;;;105.312043;53.105752;104_passport
ООО «Рыбачий домик»;;1000;;;;;;103.033206;54.017982;103_passport
База отдыха «Ангара» МКУ «Центр развития образования города Свирска»;;492.85;;;;;;103.330458;53.230061;290_passport
ИП Варданян «ОЧАГ»;;450;;;;;;102.932235;53.174666;534_passport
Гостиница-кафе «Шаман»;;1250;;;;;;102.934193;53.176566;535_passport
ИП Сторожев Гостиница «Уда»;;1000;;;;;;99.035586;54.909504;345_passport
ИП Лютерович Гостиница;;1300;;;;;;99.045476;54.907651;346_passport
ИП Сиидова Гостиница «Хан»;;2500;;;;;;99.008403;54.919207;349_passport
Профилакторий «Истоки»;;1010;;;;;;99.028929;54.895051;350_passport
ИП Шукюров Гостиница «Полюс»;;1500;;;;;;99.032846;54.90512;351_passport
ИП Федосеев Гостиница «Магистраль»;;650;;;;;;99.04854;54.920703;352_passport
ИП Потапова Т.А. «Паллада»;;1440;;;;;;98.623448;55.552795;353_passport
ИП Жилинскас  « У Петра»;;1680;;;;;;98.620483;55.559695;354_passport
"Санаторий ""Нукутская Мацеста""";;2300;;;;;;102.706587;53.699674;100_passport
ООО «Дельта» «Звездочка»;;1400;;;;;;102.70868;53.70049;355_passport
«Тайга»;;3875;;;;;;107.452243;56.178839;325_passport
«Мария»;;850;;;;;;107.443062;56.176574;327_passport
ООО «Север строй» «Север»;;750;;;;;;107.440933;56.17683;328_passport
ООО «Империя»;;1000;;;;;;103.874092;53.391223;478_passport
ИП Котлярова М.В турбаза «Александровский пруд»;;650;;;;;;102.655015;53.336699;101_passport
ИП Иванова Н.М.;;1500;;;;;;102.787454;53.349945;102_passport
«Белые росы»;;700;;;;;;102.502221;53.552335;322_passport
ИП Галаутдинова «Фортуна»;;1000;;;;;;102.499831;53.571979;323_passport
"ООО гостиница ""МЕТЕЛИЦА""";;600;;;;;;101.534106;54.346328;338_passport
"ИП Купель ГОСТИНИЦА ""ЦЕНТРАЛЬНАЯ""";;650;;;;;;101.522015;54.353628;339_passport
ИП Макаренко «Трактовая»;;1300;;;;;;97.998993;55.912577;524_passport
ООО «Гарант» «Бирюса»;;2650;;;;;;98.002937;55.940881;525_passport
Общежитие дорожного центра обучения;;1093;;;;;;98.007033;55.941591;526_passport
Гостиница «Магнетит»;;2075;;;;;;104.123509;56.577481;340_passport
Санаторийпрофилакторий «Дружба»;;400;;;;;;104.115667;56.590226;342_passport
Гостинный двор;;605;;;;;;104.114292;56.584848;343_passport
ИП Волкова О.В. Рублевка;;2000;;;;;;104.125593;56.570514;344_passport
"ООО ""Исток""";;1700;;;;;;103.780945;53.153477;105_passport
ООО «Галута» База отдыха «Хайта»;;4000;;;;;;103.204595;52.807668;527_passport
База отдыха «Сосновый бор»;;550;;;;;;103.185192;52.865773;528_passport
База отдыха «Белая»;;1000;;;;;;103.185192;52.865773;529_passport
База отдыха «Песчаная»;;250;;;;;;103.369733;52.856443;530_passport
АО «Бизнес Центр Байкал»;;1200;;;;;;104.75312;52.805839;541_passport
ООО «Спектр»;;1400;;;;;;104.755402;52.786106;542_passport
ООО Гостиница «Центральная»;;1400;;;;;;100.578766;54.557814;291_passport
Комнаты отдыха для спортсменов  в спортивном комплексе «Шахтер»;;293;;;;;;100.602068;54.530813;292_passport
ИП Шенеман гостиница «Шенеман и семья»;;1710;;;;;;100.602167;54.528258;293_passport
ИП Деревнин Гостиница «Уютная»;;1200;;;;;;100.590076;54.574539;294_passport
Гостиница ООО «Верста»;;1100;;;;;;100.60585;54.532333;295_passport
ИП Кандалов Гостиница «Усолье»;;2300;;;;;;103.638679;52.757771;296_passport
ООО «Тонус», Гостиница «Луч»;;1200;;;;;;103.643701;52.759269;297_passport
Гостиничный комплекс в МБУ «Спортивный комплекс «Химик»;;250;;;;;;103.661622;52.737928;299_passport
ИП Аксаментова Гостиница «Елочка»;;1850;;;;;;103.656888;52.728288;300_passport
«Экспресс закусочная с гостиничным комплексом»;;2000;;;;;;103.633613;52.746226;301_passport
ООО Санаторий «Усолье»;;2740;;;;;;103.663922;52.759395;302_passport
Гостиница «Дом для приезжих»;;2850;;;;;;103.076909;53.141941;312_passport
МУП гостиница «Кедр»  ;;900;;;;;;103.081652;53.146661;313_passport
ИП Часовских Парк-отель «Shelest»;;2650;;;;;;103.073351;53.136739;314_passport
Гостиница «У Тиграна»;;1750;;;;;;103.658127;52.740175;298_passport
ООО «Тайга Игирма»  Гостиница «Тайга»;;2800;;;;;;103.92543;57.15215;341_passport
